 455.64497 13.728 0.006
 455.72635 13.726 0.006
 455.77394 13.726 0.006
 456.59401 13.814 0.006
 456.64375 13.827 0.006
 456.71448 13.830 0.006
 456.76193 13.837 0.006
 457.56173 13.885 0.006
 457.60566 13.883 0.006
 457.66434 13.886 0.006
 457.72290 13.893 0.006
 457.78155 13.880 0.006
 458.69676 14.028 0.006
 459.55533 14.118 0.006
 459.66006 14.128 0.006
 459.71950 14.135 0.006
 459.80715 14.171 0.006
 461.61003 13.977 0.006
 461.73482 13.922 0.006
 461.79681 13.899 0.006
 462.56673 13.671 0.006
 462.62537 13.672 0.006
 462.67137 13.676 0.006
 465.67019 13.927 0.006
 465.71787 13.930 0.006
 465.80272 13.954 0.006
 466.65396 14.076 0.006
 466.72048 14.084 0.006
 466.80545 14.088 0.006
 467.65760 14.188 0.006
 467.82815 14.198 0.006
 468.66429 14.152 0.006
 468.73448 14.129 0.006
 468.79307 14.113 0.006
 468.82964 14.101 0.006
 469.66516 13.714 0.006
 469.74328 13.690 0.006
 469.80220 13.684 0.006
 470.73995 13.731 0.006
 471.65101 13.824 0.006
 471.78777 13.838 0.006
 472.62557 13.895 0.006
 472.66945 13.887 0.006
 472.71326 13.899 0.006
 472.77917 13.895 0.006
 473.69324 14.049 0.006
 474.77159 14.143 0.006
 475.53955 14.210 0.006
 475.59834 14.218 0.006
 475.66448 14.208 0.006
 475.71660 14.213 0.006
 475.76370 14.208 0.006
 476.74931 13.912 0.006
 477.53630 13.680 0.006
 477.58757 13.680 0.006
 477.73504 13.686 0.006
 477.81592 13.690 0.006
 477.86014 13.696 0.006
 478.54242 13.756 0.006
 478.76284 13.778 0.006
 478.82180 13.790 0.006
 479.54127 13.866 0.006
 479.58517 13.866 0.006
 479.76264 13.878 0.006
 479.82280 13.882 0.006
 480.57732 13.916 0.006
 480.65849 13.925 0.006
 480.75204 13.937 0.006
 480.79618 13.944 0.006
 481.56252 14.078 0.006
 481.71091 14.088 0.006
 481.75487 14.094 0.006
 481.79883 14.094 0.006
 482.71173 14.194 0.006
 482.78966 14.207 0.006
 483.57802 14.170 0.006
 483.62244 14.162 0.006
 483.66634 14.153 0.006
 483.71032 14.140 0.006
 483.75422 14.127 0.006
 483.79814 14.110 0.006
 484.57668 13.744 0.006
 484.68536 13.703 0.006
 484.72974 13.698 0.006
 484.77372 13.689 0.006
 485.58033 13.717 0.006
 485.72724 13.727 0.006
 485.77139 13.735 0.006
 486.57683 13.817 0.006
 486.62237 13.823 0.006
 486.71890 13.839 0.006
 486.76410 13.843 0.006
 487.60381 13.890 0.006
 487.65201 13.890 0.006
 487.69984 13.894 0.006
 487.74398 13.893 0.006
 487.78815 13.900 0.006
 488.58928 14.005 0.006
 488.63328 14.010 0.006
 488.70212 14.030 0.006
 488.74613 14.031 0.006
 488.79020 14.038 0.006
 489.56505 14.120 0.006
 489.65403 14.135 0.006
 489.69794 14.137 0.006
 489.74186 14.147 0.006
 489.78588 14.153 0.006
 490.55827 14.215 0.006
 490.69547 14.223 0.006
 490.73958 14.208 0.006
 490.78358 14.203 0.006
 491.58279 13.980 0.006
 491.63460 13.953 0.006
 491.67872 13.940 0.006
 491.79214 13.891 0.006
 492.56698 13.682 0.006
 492.64131 13.676 0.006
 492.68716 13.690 0.006
 493.57000 13.761 0.006
 493.61450 13.763 0.006
 494.56472 13.869 0.006
 494.60863 13.865 0.006
 494.65290 13.869 0.006
 494.69718 13.871 0.006
 494.74219 13.878 0.006
 495.56750 13.920 0.006
 495.64116 13.925 0.006
 495.69465 13.936 0.006
 496.56291 14.075 0.006
 496.60766 14.079 0.006
 496.65174 14.080 0.006
 496.69664 14.087 0.006
 497.73610 14.196 0.006
 498.56199 14.169 0.006
 498.60604 14.158 0.006
 498.71978 14.127 0.006
 498.76371 14.115 0.006
 499.55695 13.748 0.006
 499.60263 13.730 0.006
 499.74293 13.688 0.006
 500.56989 13.714 0.006
 500.59966 13.716 0.006
 500.64453 13.719 0.006
 500.69570 13.724 0.006
 500.74013 13.728 0.006
 501.56384 13.817 0.006
 501.68259 13.833 0.006
 507.55224 13.674 0.006
 507.59747 13.675 0.006
 507.66927 13.682 0.006
 509.54814 13.861 0.006
 509.59521 13.868 0.006
 509.64753 13.872 0.006
 510.58977 13.922 0.006
 510.63534 13.924 0.006
 510.68293 13.928 0.006
 511.67522 14.079 0.006
 512.58186 14.177 0.006
 512.63024 14.191 0.006
 512.70452 14.199 0.006
 512.75005 14.199 0.006
 513.56217 14.169 0.006
 513.60775 14.166 0.006
 513.69942 14.136 0.006
 513.74667 14.112 0.006
 514.57042 13.733 0.006
 514.63948 13.714 0.006
 514.68982 13.700 0.006
 514.73668 13.682 0.006
 515.56457 13.715 0.006
 515.61932 13.717 0.006
 515.66753 13.722 0.006
 516.57086 13.821 0.006
 516.62504 13.825 0.006
 516.67203 13.833 0.006
 516.71857 13.834 0.006
 517.56886 13.886 0.006
 517.61871 13.894 0.006
 517.66869 13.896 0.006
 517.71487 13.898 0.006
 518.60620 14.016 0.006
 518.65146 14.020 0.006
 518.70053 14.034 0.006
 519.56684 14.125 0.006
 519.61346 14.133 0.006
 519.68099 14.141 0.006
 520.70763 14.214 0.006
 521.56312 13.979 0.006
